# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = survival_model_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 10
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = ../data/data_dump/survival_info.data.R
# init = 2 (Default)
# random
#   seed = 420
# output
#   file = ../data/mcmc_out/surv_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha,intercept,group.1,group.2,group.3,group.4,group.5,group.6,group.7,group.8,group.9,group.10,group.11,group.12,group.13,group.14,group.15,group.16,group.17,group.18,group.19,group.20,group.21,group.22,group.23,group.24,group.25,group.26,group.27,group.28,group.29,group.30,group.31,group.32,group.33,group.34,group.35,group.36,group.37,group.38,group.39,group.40,group.41,group.42,group.43,group.44,group.45,group.46,group.47,group.48,group.49,group.50,group.51,group.52,group.53,group.54,group.55,group.56,group.57,group.58,group.59,group.60,group.61,group.62,group.63,group.64,group.65,group.66,sigma_group,cohort.1,cohort.2,cohort.3,cohort.4,cohort.5,cohort.6,cohort.7,cohort.8,cohort.9,cohort.10,cohort.11,cohort.12,cohort.13,cohort.14,cohort.15,cohort.16,cohort.17,cohort.18,cohort.19,cohort.20,cohort.21,cohort.22,cohort.23,cohort.24,cohort.25,cohort.26,cohort.27,cohort.28,cohort.29,cohort.30,cohort.31,cohort.32,cohort.33,cohort.34,cohort.35,cohort.36,cohort.37,cohort.38,cohort.39,cohort.40,cohort.41,cohort.42,cohort.43,cohort.44,cohort.45,cohort.46,cohort.47,cohort.48,cohort.49,cohort.50,cohort.51,cohort.52,cohort.53,cohort.54,cohort.55,cohort.56,cohort.57,cohort.58,cohort.59,cohort.60,cohort.61,cohort.62,cohort.63,cohort.64,cohort.65,cohort.66,cohort.67,cohort.68,cohort.69,cohort.70,cohort.71,cohort.72,cohort.73,cohort.74,cohort.75,cohort.76,cohort.77,cohort_mu.1,cohort_mu.2,cohort_mu.3,cohort_mu.4,cohort_mu.5,cohort_mu.6,sigma_cohort,sigma_regime
-43663.1,0.953939,0.0693882,6,63,0,1.00917,-1.2377,0.727784,-0.544391,0.313339,-0.480944,0.0713046,-0.927773,1.31845,-0.363582,-0.599277,1.70183,0.508968,-0.018768,-0.514944,-0.437936,0.0217965,-0.369334,0.283716,-0.131506,-0.420595,0.90205,-0.527967,0.486226,0.380887,0.880899,-0.823084,0.560923,-0.761616,0.465156,-0.566117,-0.22832,1.1631,-0.637893,-0.00766262,-0.532318,-0.381145,-0.30902,-0.352984,0.60107,0.51174,-0.175994,0.097825,-0.0119353,-0.581934,0.240374,1.4818,0.0846837,0.377819,-0.677758,-0.0418984,1.30935,0.4924,0.262795,0.197581,0.823039,-0.0628256,-0.0383673,-0.943396,-0.907535,-0.625128,-0.194669,-0.0799275,0.17816,-0.0847595,-0.199545,0.743817,0.487954,0.650864,1.55144,1.8676,1.50404,1.37063,0.973017,1.08805,0.43225,0.715639,0.4796,0.562453,0.546336,0.49108,0.329638,0.148997,-0.193382,-0.079011,-0.124173,0.582391,0.220201,0.232094,0.136894,0.145924,0.0099605,0.00602418,-0.177347,-0.211438,-0.198883,-0.0267876,0.238465,-0.031356,-0.0592324,-0.0123745,-0.378662,-0.00585263,-0.256601,0.00765891,-0.00236798,-0.0150816,-0.270531,-1.09046,0.279367,-0.238264,0.0422163,-0.0306186,0.27187,-0.0263572,-1.06838,0.484649,0.574823,0.459695,0.288207,0.332405,0.0735265,-0.225283,-0.20737,-0.511842,0.136396,-0.201154,-0.298761,-0.144096,-0.189427,-0.0951262,0.0939991,-1.37247,0.354222,0.284746,0.303529,-0.0612231,0.0449436,0.285525,-0.195837,-0.320544,-0.263408,-0.697716,-0.462978,-0.915487,-0.140367,0.0343071,0.0189332,0.00960289,0.00251866,0.0054243,0.015047,0.576131,0.0259648
-43666.9,0.987311,0.0693882,6,63,0,0.99315,-1.21569,0.213818,-0.07088,-0.257565,-0.316345,0.103555,-0.838182,0.935937,-0.159865,-0.754477,0.661649,0.635859,0.0837883,-0.396008,-0.394062,0.420368,-0.123453,0.308183,-0.555878,-0.368575,1.25503,-0.400274,0.780634,0.15026,0.857005,-0.735043,0.493883,-0.617723,1.21141,-0.00787748,-0.133575,1.08627,-0.522069,0.162841,-0.556001,-0.558066,-1.15788,-0.223792,0.208584,0.717129,0.516594,0.0958642,0.1264,-0.435186,-0.0196202,0.161363,0.329101,0.821515,-0.574688,-0.0896774,0.625666,0.578654,-0.599201,0.383187,0.358806,0.100128,-0.0710691,-0.918832,-0.500286,-0.566015,-0.101852,-0.00863218,0.107794,0.166643,0.291924,0.639974,0.552243,0.575157,1.62888,1.73985,1.22704,1.13596,0.890192,0.655881,0.458237,0.518832,0.464665,0.395811,0.439407,0.455769,0.111537,0.113001,-0.269711,-0.221995,-0.172693,0.426052,0.170856,0.104742,0.0735951,-0.0336788,-0.0224682,-0.0704076,-0.277466,-0.469493,-0.168894,-0.301896,0.172256,-0.0794594,-0.0888042,-0.0703507,-0.373352,-0.295343,-0.428475,-0.222843,-0.144848,-0.195691,-0.411923,-1.02067,0.216258,-0.29384,-0.147484,-0.174732,0.186005,-0.169638,-1.42403,0.402678,0.409276,0.43874,0.0243881,0.143797,-0.0507596,-0.207452,-0.294943,-0.473007,-0.200634,-0.407744,-0.453189,-0.189139,-0.259016,-0.217111,-0.0760063,-1.84931,0.237861,0.270835,0.123966,-0.131678,-0.0283309,0.279198,-0.00848596,-0.409632,-0.400451,-0.878372,-0.702629,-1.0657,-0.22409,0.0117214,0.0148787,0.0323831,-0.0168866,-0.0303621,-0.0181049,0.530107,0.0296826
-43669.5,0.965272,0.0693882,6,63,0,0.991856,-1.08584,0.68844,-0.371078,0.600405,-0.487015,0.0713141,-0.838178,0.759031,-0.111041,-0.461904,0.998823,0.544949,-0.135519,-0.519409,-0.314809,-0.0230695,-0.314457,0.348883,-0.463591,-0.424299,0.941723,-0.488731,0.43514,0.0869113,-0.018668,-0.759257,0.49241,-0.634604,-0.589369,-0.235339,-0.324771,0.695409,-0.676308,-0.0427045,0.0151062,-0.870199,-0.819579,-0.275415,0.61628,0.371709,0.21,-0.063403,0.021375,-0.530356,0.0781241,-1.25555,0.257316,0.75776,-0.72908,-0.198822,1.01004,0.337924,-0.777634,0.13049,0.48014,0.00724392,0.178537,-0.937946,-0.616935,-0.61716,-0.268446,-0.0913306,-0.0895944,-0.257736,0.0344833,0.209604,0.507931,0.490776,1.15155,1.5939,1.23869,1.11748,0.849722,0.663503,0.116537,0.412445,0.328287,0.398031,0.430717,0.21999,0.192877,0.0493589,-0.176244,-0.256159,-0.191506,0.32235,0.178643,-0.134882,-0.116816,0.0267355,-0.0769078,-0.145155,-0.21835,-0.35615,-0.386628,-0.220485,0.0543221,-0.150343,-0.289206,-0.192071,-0.476291,-0.213362,-0.363776,-0.0672533,-0.250218,-0.13698,-0.294115,-1.07481,0.127721,-0.318164,-0.157571,-0.227462,0.12433,-0.175799,-1.18001,0.290267,0.247997,0.399208,0.0627403,0.153525,-0.225509,-0.34268,-0.3684,-0.628146,-0.312292,-0.424397,-0.406162,-0.319522,-0.329781,-0.233484,-0.131172,-1.64721,0.166077,0.151163,0.0678578,-0.205808,-0.0260934,0.315578,-0.0789383,-0.48559,-0.399756,-0.819845,-0.786366,-1.05966,-0.312275,0.0665492,-0.0047905,0.0147933,-0.0320794,0.0435797,-0.0135657,0.458167,0.0334077
-43671.5,0.956302,0.0693882,6,63,0,0.998739,-1.10034,0.531489,-0.265221,-0.290692,-0.458626,0.154536,-0.911402,0.857349,-0.950726,-0.565144,1.04847,0.533584,0.219834,-0.503373,-0.377943,-0.217152,-0.432771,0.245954,-0.589155,-0.442091,1.07821,-0.455708,0.554087,0.504037,0.779856,-0.779765,0.598455,-0.613668,0.116996,-0.382333,-0.175144,1.07129,-1.01925,-0.32188,0.126947,-0.638349,-0.407806,-0.328854,0.751773,0.981605,0.223155,-0.133838,0.0380501,-0.601588,-0.580163,1.237,0.689006,0.947356,-0.808956,-0.155142,0.714496,0.218632,0.6132,0.403403,0.812048,-0.0575446,-0.0290942,-0.962397,-0.640232,-0.668082,-0.173085,-0.0831548,-0.218551,0.257845,-0.19928,0.395636,0.546453,0.604695,1.46256,1.66168,1.44445,1.12691,0.699359,0.8915,0.264327,0.414853,0.440236,0.307254,0.563999,0.275489,0.157861,0.00329171,-0.283715,-0.0822018,-0.227915,0.317317,0.0861961,0.139367,0.00850379,0.0270257,0.0158677,-0.0357029,-0.352349,-0.376175,-0.230847,-0.0864273,0.107157,-0.0647412,-0.262944,-0.114971,-0.344916,-0.255426,-0.428329,-0.318708,-0.290518,-0.259496,-0.326403,-0.964483,0.067309,-0.32505,-0.0669498,-0.298744,0.140888,-0.043154,-1.02257,0.176691,0.309887,0.335667,0.10957,0.248536,-0.0640014,-0.346093,-0.226297,-0.635664,-0.334959,-0.248692,-0.499623,-0.192245,-0.340614,-0.239429,-0.14434,-1.51521,0.253717,0.246354,0.110528,-0.1795,-0.29886,0.230296,-0.0286745,-0.361867,-0.388304,-0.813842,-0.621617,-1.11769,-0.286986,-0.00904379,0.0533297,-0.0108993,0.0330459,0.067841,-0.02584,0.493999,0.0336221
-43687.8,0.826142,0.0693882,6,63,0,1.00304,-1.03619,0.397507,-0.363035,0.376187,-0.557667,-0.0498406,-0.949926,0.899713,0.0162338,-0.686227,0.959937,0.435743,-0.609807,-0.57033,-0.681046,0.350887,-0.549008,0.133174,-0.377671,-0.543108,0.481141,-0.423029,0.788474,0.183052,0.407619,-0.89595,0.526114,-0.738303,-0.466026,-0.268413,-0.311794,0.934407,-0.940662,-0.386776,-0.148108,-0.485188,-0.387739,-0.297398,0.0551848,0.549976,0.213927,-0.0977074,-0.118947,-0.683314,0.631236,0.408239,0.0334306,0.596125,-1.01249,-0.0247972,0.975526,-0.739988,0.34392,0.0788831,1.2487,-0.167621,-0.0150582,-0.962788,-1.50813,-0.775638,-0.328656,-0.243418,0.664481,0.213297,-0.53446,0.521761,0.498116,0.569917,1.45226,1.70502,1.22357,1.02711,0.700257,0.976788,0.434126,0.439837,0.474974,0.357984,0.551782,0.346858,0.250876,-0.0500982,-0.361669,0.000852079,-0.171898,0.431052,-0.00847559,-0.0398435,0.117661,-0.0916388,-0.100877,-0.19806,-0.295239,-0.295245,-0.210939,-0.0787017,0.126652,0.00465152,-0.198583,-0.0661486,-0.450939,-0.277241,-0.422542,-0.164125,-0.190658,-0.133551,-0.508595,-1.00458,0.181886,-0.346717,-0.175928,-0.10093,0.198619,0.0158464,-1.44783,0.389169,0.477348,0.373036,0.260817,0.291025,-0.106409,-0.242512,-0.254868,-0.492139,-0.228459,-0.306697,-0.375251,-0.308801,-0.368731,-0.166142,-0.0651699,-1.48449,0.284536,0.236957,-0.0495259,-0.17458,-0.0294799,0.141975,-0.118747,-0.485553,-0.372798,-0.862067,-0.616512,-0.929302,-0.207005,-0.0694221,-0.0865016,-0.00702174,-0.173542,-0.00205323,-0.00244231,0.57664,0.141508
-43668.1,0.99128,0.0693882,6,63,0,0.993096,-0.979565,0.774895,-0.28996,0.47535,-0.519586,-0.0487854,-0.978503,0.839804,-0.441338,-0.719906,0.164497,0.454055,0.0702982,-0.581432,-0.628252,0.115969,-0.394295,0.21399,-0.607381,-0.513903,0.666894,-0.507509,1.13469,-0.414766,-0.0647946,-0.82282,0.397356,-0.698237,0.731331,-0.693695,-0.301502,1.05995,-1.07813,-0.22286,-0.641536,-0.693237,-0.269629,-0.378423,0.279779,0.412937,-0.197055,-0.0482415,-0.00897241,-0.581632,-0.193044,0.0274845,0.15687,0.126558,-0.771213,-0.393142,1.06369,0.450717,0.184555,0.341544,0.177419,-0.121158,-0.227374,-1.36981,-0.810694,-0.764478,-0.353794,-0.218476,0.177053,-0.205876,0.313271,-0.494073,0.465733,0.572678,1.39202,1.57957,1.26158,1.12501,0.781499,0.880972,0.32348,0.379125,0.355326,0.229818,0.469045,0.323286,0.0775324,0.0108077,-0.421024,-0.262491,-0.143484,0.253709,7.72991e-05,-0.0829337,-0.0405945,-0.0602945,-0.0411764,-0.170077,-0.350161,-0.319982,-0.391995,-0.175695,-0.034853,-0.0534885,-0.205274,-0.250976,-0.335367,-0.317614,-0.274374,-0.215911,-0.230871,-0.223959,-0.512059,-1.62613,0.0534284,-0.397001,-0.271973,-0.200107,0.124696,-0.0840658,-1.35064,0.280771,0.281742,0.29507,0.0439558,0.20508,-0.139034,-0.312775,-0.473908,-0.715752,-0.162161,-0.42578,-0.486481,-0.17764,-0.375095,-0.244852,-0.240182,-1.37348,0.164526,0.209411,0.063948,-0.226017,-0.124797,0.0376448,-0.0346225,-0.418562,-0.360668,-0.985211,-0.697162,-1.1558,-0.328432,-0.0294112,-0.0857428,-0.0806991,0.100252,-0.094688,-0.0388895,0.529988,0.0735082
-43682,0.900393,0.0693882,6,63,0,0.998524,-1.17493,0.372286,-0.230903,0.630822,-0.414224,-0.0172318,-0.905799,1.07504,-0.0986091,-0.545935,1.29135,0.550531,-1.39231,-0.603071,-0.313912,0.549691,-0.231843,0.345478,-0.3703,-0.510497,1.62803,-0.455647,1.10706,-0.80029,-0.68752,-0.810993,0.76305,-0.745613,-0.755472,-0.433866,-0.368097,0.821989,-0.702342,-0.153233,-0.469291,-0.687431,-0.274272,-0.264571,0.359989,0.789468,0.122207,-0.0861787,-0.034069,-0.584619,1.01522,-0.478503,-0.217962,0.169215,-0.875484,-0.24282,1.14269,0.753544,-1.03217,0.189155,0.49331,-0.0278692,0.372946,-1.3263,-0.691983,-0.686954,-0.201775,-0.125986,0.370683,-0.0581175,0.0930166,0.580185,0.569145,0.711786,1.54154,1.81208,1.39062,1.01747,0.943341,1.02804,0.430895,0.59423,0.480633,0.41458,0.466261,0.373226,0.182704,0.0474385,-0.0257141,-0.0656277,-0.134542,0.435811,0.0964302,0.103832,0.0044159,0.0977461,0.0836595,8.6961e-05,0.0144944,-0.134918,-0.282243,-0.212216,0.1043,0.0927622,-0.172865,-0.0707582,-0.328524,-0.0979404,-0.456555,-0.152415,-0.154212,-0.0705195,-0.254095,-0.845027,0.163655,-0.197869,0.0609543,-0.128311,0.0836644,0.0198036,-1.11581,0.384333,0.549711,0.47599,0.163255,0.262088,-0.0648826,-0.0684131,-0.303737,-0.523269,-0.111159,-0.389851,-0.377517,-0.193118,-0.233064,-0.0944759,-0.0551939,-1.50177,0.361664,0.246578,0.212486,-0.128224,-0.0689208,0.273299,-0.157021,-0.366148,-0.426191,-0.943488,-0.608643,-0.986371,-0.236627,-0.0582863,0.0165392,0.0422912,0.0926392,-0.0470044,0.0767244,0.522996,0.077777
-43673.7,0.975608,0.0693882,6,63,0,0.997202,-1.11049,0.859088,-0.168265,0.101475,-0.461931,0.0636849,-0.918936,0.753698,0.176586,-0.579149,1.32468,0.467384,-0.991991,-0.641333,-0.765561,0.130642,-0.486545,0.232109,-0.398051,-0.57841,1.06371,-0.477038,0.860547,-0.519636,-0.00920975,-0.829273,0.566683,-0.708876,0.369239,-0.831538,-0.193839,0.92852,-0.736117,-0.143063,-0.510148,-0.68179,-1.66491,-0.324614,-0.235242,0.729585,0.975786,-0.0705166,-0.0945972,-0.629804,0.354354,1.05264,0.090535,0.539924,-1.19095,-0.256187,1.09091,1.07508,0.502315,0.106856,0.449156,-0.0688167,-0.149604,-0.852663,-0.577362,-0.735403,-0.20071,-0.181696,0.0747789,-0.119279,-0.103265,0.910187,0.472509,0.705352,1.46815,1.76118,1.40668,1.00429,0.964392,0.948003,0.445017,0.514128,0.402639,0.465767,0.470592,0.324117,0.218483,0.0954572,-0.229413,-0.0695374,-0.136065,0.489973,0.00295914,0.174685,0.117579,0.0281295,-0.00681978,-0.0553418,-0.205896,-0.368714,-0.330223,-0.0277008,0.0821557,0.0268903,-0.16087,-0.112498,-0.247265,-0.295397,-0.29578,-0.117879,-0.0471605,-0.157091,-0.414743,-1.02627,0.0762994,-0.382752,-0.00581109,-0.0896135,0.173376,-0.0597598,-1.48133,0.299912,0.487943,0.454804,0.158834,0.301517,-0.100859,-0.258826,-0.2834,-0.443606,-0.367207,-0.285794,-0.288916,-0.0744269,-0.192645,-0.0983223,-0.0290711,-1.69701,0.230755,0.192745,0.0488878,-0.132398,-0.0423491,0.204378,-0.0907205,-0.498602,-0.284595,-0.834715,-0.569684,-0.994864,-0.229821,0.020005,-0.0815123,-0.0548314,0.00588352,-0.0292003,-0.028041,0.600084,0.035178
-43674.8,0.997927,0.0693882,6,63,0,1.01138,-1.27688,0.994974,-0.133954,0.204674,-0.322499,0.130473,-0.779367,0.787709,-0.824493,-0.424982,1.13427,0.678488,0.0352549,-0.387349,-0.637644,0.590047,-0.194922,0.325723,-0.620516,-0.340647,1.00492,-0.311457,0.819723,0.972463,0.714019,-0.678334,0.361069,-0.476877,0.171611,-0.119605,-0.259209,1.44208,-0.52789,0.0913818,-0.525936,-0.704836,-0.655894,-0.207612,1.06977,0.698666,0.63216,0.224747,0.174402,-0.474808,-0.315452,0.514292,0.206597,0.928657,-0.617654,-0.0192034,1.17269,1.18601,0.678194,0.417238,1.04291,0.104485,-0.167396,-1.04641,-0.66779,-0.525283,-0.0672491,-0.0397881,-0.0149609,0.162671,-0.0108869,0.28712,0.570372,0.601742,1.55737,1.79173,1.39811,1.09683,1.02004,0.796468,0.419974,0.704931,0.537845,0.406866,0.387938,0.338939,0.269304,0.122641,-0.130741,-0.0288595,-0.121563,0.364985,0.262131,0.137321,0.0599232,-0.0243698,0.00271207,-0.0916684,-0.25794,-0.234083,-0.288347,-0.093703,0.0914589,0.0321372,-0.256106,-0.137465,-0.326175,-0.258179,-0.305534,-0.0642846,-0.0574956,-0.222725,-0.222391,-1.05471,0.0205836,-0.32112,-0.119865,-0.0984334,0.101804,-0.18481,-1.16096,0.287992,0.47931,0.433794,0.139447,0.238274,-0.00622515,-0.274793,-0.457809,-0.39045,-0.0675333,-0.42162,-0.256432,-0.214159,-0.2888,-0.191478,-0.0675458,-1.72439,0.262052,0.268977,-0.0451308,-0.24623,-0.0184086,0.143268,-0.2516,-0.384274,-0.275782,-0.650297,-0.554556,-0.961913,-0.180661,-0.0376084,-0.00101814,0.0650355,0.00615538,-0.0287449,-0.000863946,0.582964,0.043968
-43669.6,0.919923,0.0693882,6,63,0,1.00856,-1.48055,0.495785,-0.265015,0.687283,-0.320062,0.0551317,-0.76261,1.02572,0.591114,-0.62061,1.00178,0.646564,0.277618,-0.382569,-0.546552,0.342447,-0.18938,0.347972,-0.338895,-0.251062,1.24371,-0.28771,0.83482,0.349578,0.859972,-0.646671,0.763993,-0.47464,-0.15897,-0.213755,-0.0337376,1.52995,-0.77031,-0.176566,0.184511,-0.731188,-0.687838,-0.203249,0.583327,0.499545,0.228745,0.192495,0.169014,-0.523536,0.844575,1.31285,0.627305,0.435692,-0.575469,-0.009984,0.959844,0.287576,-0.0602043,0.316394,0.506776,0.0742931,0.016031,-0.928184,-0.575928,-0.487103,0.0187577,0.00169244,0.18519,0.0789095,0.207686,0.704844,0.652026,0.586895,1.8002,1.92052,1.55668,1.40931,1.11347,1.07553,0.767407,0.50368,0.730041,0.57327,0.669732,0.577795,0.419082,0.201322,-0.0699603,-0.0713549,0.0413845,0.509764,0.360898,0.288479,0.286025,0.188873,0.201224,-0.0318833,-0.123331,0.0436766,-0.15759,0.0227807,0.36718,0.167682,0.017426,0.00151006,-0.207045,0.0227965,-0.102924,0.0343664,-0.12045,0.0688775,-0.178287,-0.939719,0.297708,-0.138631,0.063597,-0.0137573,0.339417,0.0842647,-1.04293,0.399452,0.662509,0.55794,0.444398,0.504857,0.145713,-0.133317,-0.124016,-0.256764,-0.0465712,-0.20395,-0.0874847,0.0263159,-0.0460488,0.0368533,0.0686893,-1.58566,0.474336,0.38599,0.373574,0.150343,-0.10244,0.350353,0.0528889,-0.126122,-0.174043,-0.744679,-0.440128,-0.695791,0.00975322,0.124551,0.116005,0.173911,0.166734,-0.0443491,0.289125,0.50309,0.188638
-43684.4,0.974343,0.0693882,6,63,0,0.99751,-1.40499,0.568415,-0.0950467,0.498734,-0.409467,0.114165,-0.84972,1.10533,-0.0126979,-0.750376,0.548628,0.582979,0.292578,-0.460346,-0.423818,0.460256,-0.29134,0.204778,0.00653169,-0.373386,1.35637,-0.487093,1.00352,-0.29969,1.40672,-0.693294,0.707828,-0.623815,-0.0362179,-0.184277,-0.217527,0.877133,-0.870322,-0.368767,-0.439895,-0.576439,-0.579498,-0.33426,-0.0847495,1.0143,-0.455663,0.0426419,0.0962278,-0.616091,-0.191343,1.00493,0.324893,0.64513,-0.705927,-0.159952,0.94357,1.27595,0.171081,0.32197,1.38126,0.0263792,0.0917095,-1.20698,-0.89903,-0.549228,0.00919532,-0.0651493,0.2417,-0.269946,-0.015465,0.794015,0.558601,0.616037,1.17431,1.85244,1.40741,1.40239,1.03869,1.23867,0.603058,0.615172,0.681981,0.644648,0.62449,0.615498,0.475298,0.305305,-0.0800751,0.120403,-0.00411865,0.580776,0.316731,0.390277,0.367309,0.301002,0.169265,0.0963937,0.0717608,0.0169538,-0.156461,0.0733026,0.392917,0.198931,0.0368998,0.138483,-0.197233,0.0739862,-0.157386,0.0833891,0.106845,0.199712,0.00454235,-0.796726,0.384873,-0.0617304,0.00458156,0.0324355,0.347803,0.153605,-0.893641,0.575023,0.735991,0.561456,0.340075,0.463278,0.162828,-0.0930134,-0.0672647,-0.187482,0.152955,-0.158317,-0.0323715,0.0572929,-0.131921,0.0337961,0.157504,-1.20474,0.531379,0.311679,0.277657,0.0949405,-0.0515225,0.440409,0.166695,-0.269597,-0.13342,-0.54589,-0.377281,-0.724273,-0.0175485,0.217818,0.0249578,-0.063149,0.103847,0.160594,-0.24674,0.539656,0.176864
-43674,0.774409,0.0693882,6,63,0,1.00086,-1.52017,0.359718,-0.229953,1.68408,-0.233503,0.257161,-0.652153,1.03639,0.264405,-0.384392,0.739482,0.756723,-0.598524,-0.298183,-0.624037,-0.103821,0.0117806,0.485779,0.0900516,-0.168725,1.28405,-0.20302,0.991134,-0.144708,0.311988,-0.526639,0.8572,-0.328969,0.157872,-0.111638,-0.066309,1.01036,-0.534664,0.132295,0.0843769,-0.615622,-0.594473,-0.163883,-0.00661025,0.796553,0.840935,0.170463,0.28363,-0.325081,-0.450876,-0.125642,0.501029,0.534901,-0.503249,-0.137562,1.01014,0.504456,-0.2365,0.520686,0.756215,0.190623,0.0781878,-0.812594,-0.779055,-0.534802,-0.0498083,0.0525253,0.472167,0.348594,-0.0628918,0.82001,0.736551,0.473898,1.66072,1.85622,1.44161,1.30188,1.17003,1.27231,0.646454,0.48078,0.672325,0.474112,0.581958,0.512211,0.383512,0.1696,0.0134603,0.116142,-0.0341247,0.523027,0.177576,0.339471,0.278558,0.173721,0.120531,0.0377133,-0.18068,-0.059911,-0.190457,-0.0666962,0.210364,0.148523,-0.0014862,0.0534256,-0.269315,-0.0743497,-0.1968,-0.0928155,0.10743,-0.115127,-0.10782,-0.779767,0.192332,-0.21295,0.0639537,0.0285722,0.323555,0.202513,-0.915516,0.398304,0.713094,0.608194,0.330974,0.459244,-0.0121061,-0.0933877,-0.119644,-0.316319,-0.00361729,-0.203679,-0.23107,-0.0817647,-0.147476,-0.043189,0.105861,-1.43652,0.476083,0.402772,0.211787,0.05061,0.0578139,0.347166,0.25437,-0.202806,-0.165267,-0.817734,-0.641129,-0.703312,-0.0839313,0.153721,-0.009606,-0.0377273,0.0838076,0.167704,0.233189,0.520022,0.188428
-43666.6,0.89803,0.0693882,6,63,0,0.99822,-1.40674,0.0472048,0.00446333,0.0152881,-0.244734,0.0997243,-0.674351,1.23718,0.0201575,-0.40782,0.577695,0.737475,-0.572214,-0.340488,-0.571058,0.727142,-0.195119,0.412211,-0.0816491,-0.218976,0.490498,-0.292078,0.529547,0.163724,-0.138809,-0.554418,0.733593,-0.390253,-0.256777,0.145358,-0.14255,1.14822,-0.415247,-0.0705166,0.520866,-0.533381,-0.423693,-0.0836846,0.736244,0.856715,0.654718,0.206733,0.316229,-0.360485,-0.00125035,-0.114185,0.263937,0.600381,-0.351637,-0.41867,1.43869,-0.210459,-0.0225653,0.369611,0.602245,0.224574,0.0302277,-0.826523,-0.543455,-0.439752,0.0767498,0.0851217,0.332806,0.426867,0.230827,0.747402,0.792493,0.569688,1.6318,1.88921,1.44064,1.15654,0.986021,0.969473,0.32627,0.468529,0.506426,0.404578,0.436625,0.449184,0.33731,0.109442,-0.209962,-0.0901449,-0.105715,0.446849,0.323118,0.1153,0.115447,0.0338622,0.0113729,0.0672976,-0.0556561,-0.177724,-0.318975,-0.131534,0.315253,0.122272,-0.0526571,-0.0354472,-0.266867,-0.059054,-0.302797,-0.140139,-0.0424605,-0.118071,-0.215142,-0.952628,0.105743,-0.314021,-0.00299988,-0.0789409,0.144444,0.163035,-1.15994,0.458087,0.37559,0.443965,0.170239,0.280227,0.0255324,-0.271513,-0.19835,-0.461551,-0.241905,-0.41823,-0.38925,-0.266659,-0.250752,-0.0723827,-0.117158,-1.39292,0.302297,0.276986,0.139004,-0.105488,-0.0813099,0.115709,-0.178213,-0.389468,-0.324936,-0.866898,-0.474151,-0.879467,-0.194879,-0.00816112,-0.0245403,0.0132179,-0.0105078,-0.00761105,-0.00943462,0.590293,0.0313202
-43679.3,0.706769,0.0693882,6,63,0,0.990494,-1.11763,0.950669,-0.177398,0.270997,-0.303573,0.214273,-0.809632,0.796484,0.142676,-0.564636,0.98234,0.636511,0.130023,-0.399502,-0.455392,-0.200869,-0.314549,0.377338,0.275528,-0.299185,1.09169,-0.488843,0.837404,-0.0776754,0.131405,-0.687746,0.744062,-0.580246,0.22647,-0.905821,0.00903857,0.899227,-0.580753,-0.616118,0.27805,-0.405505,-0.644934,-0.171972,0.500956,0.792189,0.766194,0.124824,0.0315513,-0.524271,0.0716139,0.798653,0.117098,0.44181,-0.667617,-0.0705948,0.786659,0.17357,0.715135,0.343906,0.12284,0.0762683,0.0982387,-0.84391,-0.440278,-0.606203,-0.14069,-0.0581138,0.0698646,-0.212121,0.282977,0.196365,0.625305,0.511818,1.62627,1.52489,1.09735,1.14662,0.771922,0.989602,0.369847,0.386356,0.371578,0.368851,0.39425,0.347427,0.102734,-0.134642,-0.326274,-0.240057,-0.267084,0.270148,0.0448485,0.0719751,-0.000116844,-0.107884,-0.206594,-0.170756,-0.335816,-0.485972,-0.430071,-0.375279,0.073633,-0.0786901,-0.37954,-0.214268,-0.399296,-0.391835,-0.551947,-0.153733,-0.33228,-0.31445,-0.530649,-1.0155,0.098193,-0.40829,-0.217468,-0.330733,-0.0271745,-0.25659,-1.3323,0.160328,0.092764,0.249945,-0.0673667,0.00183154,-0.189188,-0.386514,-0.443815,-0.548668,-0.371799,-0.537886,-0.452239,-0.36435,-0.352944,-0.348326,-0.185721,-1.89671,0.215431,0.122974,-0.0514349,-0.179558,-0.212922,0.110789,-0.135883,-0.40227,-0.529769,-0.831945,-0.840623,-1.07289,-0.302908,-0.104982,-0.14067,-0.101862,0.0701917,0.0325355,0.228423,0.592358,0.0881006
