# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = survival_model_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 10
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = ../data/data_dump/survival_info.data.R
# init = 2 (Default)
# random
#   seed = 420
# output
#   file = ../data/mcmc_out/surv_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha,intercept,group.1,group.2,group.3,group.4,group.5,group.6,group.7,group.8,group.9,group.10,group.11,group.12,group.13,group.14,group.15,group.16,group.17,group.18,group.19,group.20,group.21,group.22,group.23,group.24,group.25,group.26,group.27,group.28,group.29,group.30,group.31,group.32,group.33,group.34,group.35,group.36,group.37,group.38,group.39,group.40,group.41,group.42,group.43,group.44,group.45,group.46,group.47,group.48,group.49,group.50,group.51,group.52,group.53,group.54,group.55,group.56,group.57,group.58,group.59,group.60,group.61,group.62,group.63,group.64,group.65,group.66,sigma_group,cohort.1,cohort.2,cohort.3,cohort.4,cohort.5,cohort.6,cohort.7,cohort.8,cohort.9,cohort.10,cohort.11,cohort.12,cohort.13,cohort.14,cohort.15,cohort.16,cohort.17,cohort.18,cohort.19,cohort.20,cohort.21,cohort.22,cohort.23,cohort.24,cohort.25,cohort.26,cohort.27,cohort.28,cohort.29,cohort.30,cohort.31,cohort.32,cohort.33,cohort.34,cohort.35,cohort.36,cohort.37,cohort.38,cohort.39,cohort.40,cohort.41,cohort.42,cohort.43,cohort.44,cohort.45,cohort.46,cohort.47,cohort.48,cohort.49,cohort.50,cohort.51,cohort.52,cohort.53,cohort.54,cohort.55,cohort.56,cohort.57,cohort.58,cohort.59,cohort.60,cohort.61,cohort.62,cohort.63,cohort.64,cohort.65,cohort.66,cohort.67,cohort.68,cohort.69,cohort.70,cohort.71,cohort.72,cohort.73,cohort.74,cohort.75,cohort.76,cohort.77,cohort_mu.1,cohort_mu.2,cohort_mu.3,cohort_mu.4,cohort_mu.5,cohort_mu.6,sigma_cohort,sigma_regime
-43660.3,0.999506,0.0585468,6,63,0,1.00587,-1.03626,0.71833,-0.336836,0.237525,-0.512155,-0.0844545,-0.964093,0.857773,-0.114182,-0.574462,0.813453,0.475498,-0.248596,-0.533809,-0.641861,0.315254,-0.376706,0.174418,-0.624728,-0.491199,0.263529,-0.55036,0.980262,0.0695943,0.537374,-0.896397,0.390681,-0.748241,0.563125,-0.58307,-0.313453,0.668162,-0.812889,-0.269783,-0.397002,-0.703553,-1.06989,-0.402185,0.497286,0.573881,-0.217932,-0.165632,-0.00671165,-0.632891,-0.542346,0.248851,0.110036,0.426997,-0.768392,-0.221873,0.706935,0.569064,-0.436776,0.369976,0.75634,-0.085246,-0.0976437,-1.1887,-1.00036,-0.729494,-0.156518,-0.22451,0.160549,0.173663,-0.247471,0.249659,0.429877,0.568443,1.47319,1.8165,1.27575,0.974403,0.900733,1.08087,0.320243,0.377337,0.380017,0.270585,0.351727,0.392193,0.310756,0.0147278,-0.131906,-0.244954,-0.172179,0.341566,-0.0160177,0.153063,0.0436195,0.0646291,-0.0882235,-0.102261,-0.291426,-0.239339,-0.511145,0.070991,0.0913213,-0.0327214,-0.20568,-0.150955,-0.475996,-0.29091,-0.575202,-0.191656,-0.189414,-0.161093,-0.281959,-1.14652,0.160212,-0.310911,-0.064756,-0.19076,0.162431,-0.161235,-1.24312,0.307501,0.381666,0.42151,0.0993239,0.20054,-0.154751,-0.256069,-0.314897,-0.820854,-0.377338,-0.406864,-0.452527,-0.170707,-0.298996,-0.254784,-0.127904,-1.48426,0.208774,0.153036,0.090414,-0.211682,-0.0947005,0.194269,-0.0812591,-0.404095,-0.369423,-0.948956,-0.635186,-1.03495,-0.267149,0.115144,-0.0452987,-0.00490113,0.0261216,0.0911875,0.145862,0.508489,0.100525
-43674.2,0.953509,0.0585468,6,63,0,1.00369,-1.311,0.495724,-0.171004,0.323459,-0.392596,0.20531,-0.807037,0.786491,0.533792,-0.641658,0.320517,0.578149,-0.357359,-0.372379,-0.446116,0.462753,-0.210252,0.339651,-0.110966,-0.257018,0.668757,-0.332268,0.456864,0.316934,-0.0412268,-0.66266,0.518351,-0.480121,0.0782492,-0.6781,-0.074291,0.576648,-0.743715,-0.297411,-0.132611,-0.586319,-0.618148,-0.170069,0.151456,0.853848,0.430111,0.244552,0.0786247,-0.504525,-0.384899,0.816186,0.278069,0.777566,-0.882621,0.0298435,0.937948,0.905644,-0.111541,0.363802,0.702391,0.0363314,-0.201131,-0.952137,-0.477287,-0.643755,-0.219428,-0.0720178,0.268229,0.317445,0.393033,0.808087,0.676204,0.560017,1.58586,1.82309,1.37565,1.22536,0.927664,0.975638,0.456496,0.354624,0.465449,0.448665,0.584087,0.433157,0.265202,0.0755795,-0.212193,0.000768304,-0.0695485,0.48357,0.238004,0.0524821,0.077195,0.0238516,0.0404069,0.0676256,0.0570717,-0.205755,-0.486259,-0.12246,0.278525,0.0478292,-0.081768,-0.164746,-0.29896,-0.0442574,-0.311562,-0.177375,0.0210968,-0.10393,-0.289344,-0.800122,0.203957,-0.262663,0.00255149,-0.0705672,0.269113,0.0769936,-1.40082,0.486023,0.530896,0.365014,0.137596,0.321232,-0.0431848,-0.206646,-0.315671,-0.414539,-0.0134092,-0.193528,-0.269708,-0.118411,-0.163103,-0.0131596,-0.00799644,-1.65208,0.338854,0.331493,0.237105,-0.0341864,-0.0408962,0.325769,-0.116355,-0.318699,-0.182362,-0.850192,-0.535876,-0.866397,-0.166516,0.0365624,0.0181095,-0.0346057,0.102951,0.174018,0.182266,0.551695,0.15251
-43680.9,0.99961,0.0585468,6,63,0,1.00307,-1.1159,0.428531,-0.0623109,0.46054,-0.436757,0.0593874,-0.891751,0.778166,-0.379425,-0.51426,1.06516,0.536514,-0.596124,-0.539665,-0.476515,0.37085,-0.379656,0.178611,-0.289551,-0.56976,0.933231,-0.522758,0.40814,-0.804995,-0.384334,-0.774439,0.654441,-0.56292,0.904353,-0.0728657,-0.227612,1.50845,-0.695049,-0.49963,-0.418745,-0.784755,-0.332239,-0.273145,-1.0002,0.629694,-0.179149,-0.0185775,0.0082072,-0.584498,0.545152,0.993326,0.0100405,0.718462,-0.802486,-0.366796,0.843987,0.0845146,-0.0985223,0.213887,0.781755,-0.0453172,0.283635,-0.948537,-0.462921,-0.591046,-0.190409,-0.150493,0.288394,-0.23443,0.231361,0.677097,0.525679,0.547559,1.60587,1.69995,1.30664,0.977147,0.903612,0.774265,0.266772,0.441133,0.500313,0.293979,0.485126,0.3143,0.0875399,0.054539,-0.268107,-0.0111278,-0.22014,0.354449,0.200263,-0.102161,0.0384236,-0.0166649,-0.0932196,-0.125954,-0.3289,-0.384,-0.256863,-0.35943,0.18514,-0.156123,-0.240416,-0.00936217,-0.349792,-0.219658,-0.511673,-0.217488,-0.247742,-0.182194,-0.396996,-1.19738,0.118052,-0.301349,-0.174341,-0.191728,0.0438496,-0.22941,-1.41526,0.238473,0.458301,0.334409,0.142029,0.218297,-0.127391,-0.234574,-0.332589,-0.586823,-0.142662,-0.33445,-0.42019,-0.272382,-0.30617,-0.176796,-0.147795,-1.49874,0.133869,0.271677,0.108945,-0.118036,-0.139846,0.234566,-0.114295,-0.449701,-0.41394,-0.959224,-0.667202,-0.985028,-0.284442,-0.244699,0.01331,-0.0141431,-0.187922,0.0365271,0.0946743,0.607721,0.113908
-43686.8,0.998215,0.0585468,6,63,0,1.00436,-1.2135,-0.358746,-0.301537,0.101953,-0.419428,0.0439019,-0.90024,0.846685,-0.938048,-0.709533,0.435141,0.574878,-0.714265,-0.422392,-0.509766,0.502149,-0.368774,0.246565,-0.438839,-0.459796,0.392127,-0.353051,0.826362,0.740248,0.659404,-0.773964,0.810682,-0.598643,-0.648105,-0.286224,-0.193804,0.386739,-0.794358,-0.472426,-0.353465,-0.781289,-1.11651,-0.225833,0.408033,0.69754,0.222425,-0.162712,0.0178023,-0.582504,-0.667422,-0.494118,0.862645,0.242161,-0.820007,-0.201518,0.871923,-0.0415974,-1.01988,0.385791,0.773552,0.0349515,-0.0407615,-1.2508,-0.367764,-0.642112,-0.220728,-0.124959,0.132099,-0.352954,-0.315751,0.627842,0.57885,0.584672,1.48664,1.8202,1.39707,1.22765,1.09377,0.881435,0.471298,0.416756,0.522286,0.473751,0.580278,0.37971,0.231379,0.122742,-0.0693628,-0.0738088,-0.107553,0.371758,0.0803903,0.188181,0.0419397,-0.0173519,-0.0541168,0.000266695,-0.20291,-0.220453,-0.315895,0.0294856,0.269618,0.190813,-0.187513,-0.120281,-0.421364,-0.0789313,-0.257175,-0.140923,-0.00696978,-0.0541823,-0.299023,-0.88898,0.273803,-0.264752,-0.0918153,-0.0768605,0.143151,0.0371396,-1.60259,0.306311,0.37995,0.430486,0.203463,0.380872,-0.178594,-0.21211,-0.375947,-0.505371,-0.0663671,-0.468512,-0.225355,-0.174377,-0.252009,-0.107531,0.084411,-1.51094,0.374627,0.332609,0.133114,-0.0949563,-0.128944,-0.0489927,0.0465303,-0.338164,-0.261699,-0.81807,-0.747225,-1.06166,-0.229163,0.0226053,0.0164719,0.00911979,0.0362682,0.0308585,0.0311694,0.593118,0.0386414
-43674.7,0.909747,0.0585468,6,63,0,0.997989,-1.14056,0.314755,-0.448929,0.568303,-0.497216,0.200846,-0.899637,1.00259,-1.4727,-0.378221,1.15265,0.502464,0.651033,-0.48094,-0.702902,0.0452542,-0.392357,0.231649,-0.626408,-0.546737,1.18495,-0.382885,1.03423,0.910214,0.340903,-0.803877,0.740274,-0.691945,-0.0220413,-0.553138,-0.284729,1.07976,-0.955627,0.208383,-0.379657,-0.916826,-0.185306,-0.285542,0.581425,0.569805,0.239628,0.0262793,0.0360565,-0.617539,-0.152668,-0.113293,0.34197,0.601267,-0.663442,-0.278232,0.592554,0.3592,-0.143432,0.273684,0.45959,-0.0454954,-0.108814,-1.18914,-0.577467,-0.694802,-0.362045,-0.112155,0.628826,0.209605,-0.0295033,0.754731,0.506016,0.610154,1.55434,1.76666,1.41725,1.19927,0.956788,0.907642,0.381779,0.435122,0.525986,0.389414,0.583731,0.323124,0.267105,0.132577,-0.0366345,-0.236073,-0.134955,0.390252,0.187249,0.157217,0.213871,0.0074168,-0.0381895,-0.214329,-0.114703,-0.335545,-0.222377,-0.0509638,0.224844,-0.00772886,-0.100644,-0.161446,-0.309403,-0.233591,-0.417096,-0.164152,-0.0772702,-0.0810259,-0.342136,-1.123,0.129586,-0.376386,-0.104323,-0.11022,0.15402,-0.0527344,-1.13512,0.404223,0.465989,0.395644,0.27192,0.257135,-0.174183,-0.260044,-0.302248,-0.612165,-0.2509,-0.363699,-0.326412,-0.15887,-0.240773,-0.155008,-0.0557934,-1.60742,0.364337,0.255735,0.031637,-0.142791,-0.0603338,0.0342798,-0.131935,-0.221963,-0.26381,-0.727575,-0.591021,-1.12363,-0.198312,0.181606,-0.0299526,0.0309266,0.0279547,0.0834631,0.129036,0.526605,0.120339
-43674.7,0.985142,0.0585468,6,63,0,1.00357,-1.04432,0.157095,-0.31349,1.05333,-0.47833,0.134709,-0.968303,1.25838,-0.493615,-0.735269,1.37618,0.460064,-0.780659,-0.553343,-0.663165,0.0912673,-0.365878,0.179685,-0.0479107,-0.48083,1.31983,-0.598247,0.488796,1.28882,0.902288,-0.85754,0.31574,-0.788281,-0.302922,-0.720747,-0.277132,0.756781,-0.892771,-0.60728,-0.316945,-0.821016,-0.713837,-0.52777,0.105009,0.806384,0.898549,-0.0268595,0.00749796,-0.65345,-0.775153,0.419275,-0.0539458,0.593716,-1.03959,0.0358572,1.33349,0.0731957,-0.019993,0.346812,0.477793,-0.12106,-0.105994,-1.08633,-0.5804,-0.733505,-0.229617,-0.230229,0.105047,-0.0802861,0.04292,0.404771,0.48161,0.650825,1.6975,1.696,1.27363,1.0396,0.836907,1.02534,0.323371,0.231451,0.336981,0.398323,0.472547,0.350179,0.252671,0.0948788,-0.228765,-0.334882,-0.155034,0.202712,0.108032,0.182443,0.0742553,-0.00332237,-0.145763,-0.0766482,-0.33763,-0.334632,-0.396699,-0.227204,0.0327978,-0.0449706,-0.249464,-0.210409,-0.403101,-0.221487,-0.4454,-0.273248,-0.219198,-0.242124,-0.360689,-1.12044,0.0211237,-0.269948,-0.115755,-0.156631,0.154975,-0.206769,-1.18838,0.324544,0.502951,0.487394,0.21688,0.21838,-0.146705,-0.295398,-0.32425,-0.425437,-0.251677,-0.50086,-0.350634,-0.312236,-0.294808,-0.223637,-0.198454,-1.31731,0.241405,0.175586,0.00556313,-0.289627,-0.109322,0.0924363,-0.127971,-0.359671,-0.339863,-0.738286,-0.598107,-0.9221,-0.232559,-0.0578469,-0.00135974,0.023444,-0.00458113,-0.0580023,0.0311723,0.605353,0.0468156
-43670,0.992098,0.0585468,6,63,0,1.00448,-1.13353,0.626172,-0.287861,0.624672,-0.552205,0.132267,-0.926614,0.776169,0.556537,-0.483213,1.02855,0.516565,-0.458248,-0.457744,-0.421041,0.123067,-0.374071,0.306625,0.00570461,-0.443729,0.894163,-0.53611,0.46029,0.775808,0.598539,-0.824643,0.684313,-0.641926,0.238833,-0.440687,-0.287223,1.07062,-0.735989,-0.261714,-0.0407518,-0.612176,-0.290897,-0.341478,0.920048,0.536459,-0.0750001,-0.00499867,-0.00728306,-0.630227,-0.181512,0.879781,0.477906,0.500418,-0.637305,-0.459359,0.959498,0.0716047,-0.229752,0.104839,0.770174,-0.00902426,0.122865,-1.20058,-1.08543,-0.669588,-0.199201,-0.0931521,-0.0779088,-0.233423,0.0114589,0.247401,0.448227,0.482625,1.9199,1.73437,1.33257,1.04747,0.98137,1.132,0.351532,0.482054,0.473336,0.400917,0.512582,0.435962,0.242018,0.0805381,-0.262597,-0.196285,-0.163795,0.410507,-0.0394744,0.202533,0.151362,0.0467659,-0.129241,-0.0604882,-0.167037,-0.342794,-0.376231,-0.28301,0.265198,-0.0437652,-0.200476,-0.176848,-0.285732,-0.187218,-0.418715,-0.120521,-0.0880587,-0.181434,-0.289567,-1.16432,0.182511,-0.270748,-0.0206868,-0.145893,0.142847,-0.0218304,-1.53628,0.458552,0.459714,0.420855,0.154492,0.297778,0.00988765,-0.255761,-0.339159,-0.479997,-0.275785,-0.537847,-0.491386,-0.414712,-0.28354,-0.136704,0.00661555,-1.46598,0.314005,0.230077,0.124223,-0.145413,-0.106218,0.188866,-0.116077,-0.33752,-0.355184,-0.785509,-0.697722,-1.02558,-0.167984,0.0192022,-0.00370186,0.103162,-0.0251454,0.0366882,-0.0150779,0.654292,0.080517
-43690.7,0.799046,0.0585468,6,63,0,1.01163,-0.982119,0.317526,-0.321569,0.229882,-0.696963,-0.0522558,-1.12715,0.681694,-0.0791159,-0.992157,1.25842,0.347358,-0.090794,-0.620993,-0.69017,-0.0680325,-0.573588,-0.0611722,0.158334,-0.631393,1.14158,-0.815793,0.630944,-0.468471,0.16794,-1.00023,0.409227,-0.840702,0.372954,-0.408547,-0.358122,0.604566,-0.722127,0.101058,-0.857644,-0.914815,-0.876328,-0.523588,0.323692,0.724237,0.76229,-0.00892235,-0.240404,-0.788901,0.320958,0.119405,0.521157,1.01751,-0.726361,-0.609788,0.806785,-0.854638,0.736786,0.0997924,0.372638,-0.190598,-0.287351,-1.22886,-0.716823,-0.837992,-0.472155,-0.29116,0.125708,-0.331326,0.323831,0.200417,0.312597,0.602073,1.56921,1.83443,1.46025,1.25377,0.862398,0.842098,0.297276,0.497872,0.559398,0.460731,0.469301,0.429367,0.325726,0.0430901,-0.0700172,0.0797808,-0.175444,0.469697,0.0596182,0.178061,0.110512,-0.00621451,-0.0845996,-0.0618428,-0.337692,-0.31446,-0.295871,-0.211947,0.185431,0.116463,-0.120189,0.0114463,-0.488086,-0.18341,-0.164077,-0.206943,-0.155246,-0.170959,-0.257229,-0.928228,0.160185,-0.280231,-0.197966,-0.162413,0.0762397,-0.083073,-1.28407,0.257353,0.519464,0.313911,0.158983,0.270346,-0.120532,-0.205735,-0.310403,-0.725791,0.0161683,-0.426002,-0.286861,-0.217264,-0.240744,-0.173381,-0.0101874,-1.51656,0.320866,0.184695,0.240493,-0.167421,0.0263449,0.18915,0.0050487,-0.493584,-0.346809,-0.934239,-0.540937,-0.941545,-0.184415,0.0332443,0.0281798,0.0344687,-0.091638,-0.0736582,-0.0492384,0.595948,0.0585754
-43666.3,0.661009,0.0585468,6,63,0,0.999431,-1.00201,0.531023,-0.434193,1.34966,-0.633751,-0.0345674,-1.05319,0.816573,-0.422893,-0.809323,1.18316,0.370403,-0.348495,-0.648372,-0.628786,-0.236748,-0.559091,0.0714333,0.322454,-0.54049,0.820883,-0.548842,0.625881,0.918181,0.321855,-0.949914,0.506073,-0.655337,0.0477536,-0.946997,-0.469407,1.06654,-0.843495,-0.278867,0.0257177,-0.674808,-1.10486,-0.389596,0.863973,0.471799,-0.195905,-0.190216,-0.159574,-0.715747,0.5584,-0.63193,0.378447,0.513175,-0.92379,-0.252553,0.93451,0.925347,0.140858,0.16323,0.396387,-0.180562,-0.30627,-1.16476,-0.740578,-0.837235,-0.378706,-0.243436,-0.01335,-0.228643,-0.00196986,-0.265405,0.447048,0.620166,1.27567,1.75809,1.21241,1.06659,0.911498,0.999772,0.45753,0.402157,0.555305,0.327153,0.487904,0.416715,0.31117,0.0723751,-0.142846,-0.13875,-0.180866,0.379759,0.257462,0.213324,0.170123,0.0404582,-0.014391,-0.0425859,-0.0623755,-0.281425,-0.340432,-0.14359,0.256453,-0.0341618,-0.204173,-0.0402808,-0.164764,-0.299755,-0.247303,-0.219458,-0.0446325,0.0422168,-0.303232,-1.12444,0.0824216,-0.341662,-0.038569,-0.134066,0.0998382,-0.051626,-1.16459,0.323089,0.5031,0.333526,0.249122,0.207186,-0.0090317,-0.160242,-0.246278,-0.642221,-0.271918,-0.249743,-0.339886,-0.346534,-0.278524,-0.143015,-0.0280117,-1.5447,0.303217,0.256698,0.10228,-0.153875,-0.0962598,0.115457,-0.00858504,-0.3237,-0.300944,-0.81565,-0.723152,-1.05004,-0.243721,-0.0882744,-0.0806506,-0.175395,0.0783106,-0.0331872,-0.180933,0.588124,0.124654
-43675.1,0.999795,0.0585468,6,63,0,1.00097,-1.0362,0.586464,-0.301523,0.246051,-0.526423,0.0628183,-0.989944,1.00869,-0.200974,-0.941606,1.27617,0.422344,-0.270549,-0.69395,-0.880805,0.118622,-0.46653,0.186266,0.229606,-0.574048,-0.073276,-0.632913,0.838665,0.725795,0.648977,-0.898228,0.523341,-0.736085,0.802809,-0.282851,-0.304996,1.10235,-0.822999,-0.0131128,-1.01753,-0.660105,-0.600367,-0.406709,0.719267,0.489883,-0.014496,-0.227679,-0.196715,-0.61006,-0.3744,0.0133659,0.704338,0.793812,-0.814084,-0.234425,0.681589,-0.094102,0.420522,0.22413,0.534813,-0.116438,0.126456,-1.36259,-1.04366,-0.717184,-0.497801,-0.155389,0.107292,-0.0712918,0.0621303,0.737764,0.41077,0.70107,1.54223,1.67258,1.38338,1.26994,0.938076,0.997537,0.349758,0.34945,0.486371,0.284498,0.494174,0.335109,0.295895,0.0315722,-0.0414056,-0.238922,-0.140083,0.324534,0.0967969,0.24106,-0.0158788,-0.0554185,0.0152938,-0.0912366,-0.39979,-0.236268,-0.180453,-0.295655,0.0851371,0.0080111,-0.131514,-0.0918873,-0.435338,-0.294759,-0.219008,-0.103897,-0.123152,-0.170429,-0.40498,-0.913295,0.148346,-0.277259,-0.000438095,-0.223679,0.0582646,-0.0897533,-1.01635,0.473801,0.430666,0.369689,0.213899,0.248722,-0.123605,-0.26421,-0.341749,-0.495574,-0.214917,-0.400856,-0.430629,-0.300251,-0.322585,-0.216057,-0.0591575,-1.65155,0.260336,0.149168,0.145212,-0.200829,-0.0824971,0.00823523,-0.348091,-0.403771,-0.367831,-0.896416,-0.540868,-1.04929,-0.223169,-0.000374001,0.00660381,0.105647,0.0951859,0.0317585,0.0323634,0.521783,0.0941103
-43665,0.986522,0.0585468,6,63,0,1.0055,-1.22099,0.791418,-0.139524,0.690003,-0.375776,0.115745,-0.781631,0.978833,-0.134018,-0.716298,0.957228,0.653753,-0.0374765,-0.464257,-0.711854,0.319772,-0.387077,0.407577,-0.18465,-0.256885,0.623866,-0.385281,0.741585,1.10871,0.0730735,-0.710026,0.825566,-0.669335,0.646206,-0.200648,-0.110849,0.882933,-0.802837,0.385406,0.0305017,-0.76976,-0.121638,-0.20311,0.233414,0.700812,-0.0753731,0.184657,0.0518174,-0.53768,0.711314,-0.100965,0.344911,0.796188,-0.633365,-0.325947,0.790027,-0.337026,-0.1784,0.298222,0.680185,0.0750791,-0.0589473,-0.97569,-0.778551,-0.577356,-0.0959312,0.0349176,0.463484,0.210725,0.0632864,0.927415,0.62918,0.533706,1.51433,1.8003,1.11962,0.999062,1.00006,1.11445,0.539956,0.335329,0.392418,0.331577,0.501228,0.310709,0.258113,0.0066907,-0.14991,-0.205056,-0.168547,0.420388,0.188772,0.155249,0.0504376,0.0181802,-0.0723795,-0.129755,-0.264744,-0.272013,-0.330752,-0.206592,-0.0670529,-0.0998044,-0.185289,-0.127854,-0.365797,-0.248592,-0.488973,-0.230196,-0.0692902,-0.326833,-0.290135,-1.20558,0.167821,-0.330473,-0.0883011,-0.174277,0.0788882,0.0136887,-1.22395,0.216474,0.281752,0.313751,0.127754,0.111309,-0.0748573,-0.113223,-0.246059,-0.691478,-0.242912,-0.288673,-0.376669,-0.23569,-0.326466,-0.231393,-0.16248,-1.67446,0.274946,0.196137,0.0359791,-0.140403,-0.0546699,-0.00148397,-0.122333,-0.381855,-0.470815,-0.742081,-0.799722,-1.06612,-0.23728,0.00516333,0.0308309,0.0119737,0.0090941,-0.0183505,-0.038112,0.637358,0.0172819
-43671.5,0.764732,0.0585468,6,63,0,1.00608,-1.24093,-0.181653,-0.00713499,1.09203,-0.321859,0.366874,-0.71877,1.04928,0.0691003,-0.527174,1.27686,0.68836,0.137923,-0.421563,-0.40651,-0.231632,-0.118671,0.375859,0.00641281,-0.235869,0.433373,-0.311392,1.22716,0.386199,-0.376344,-0.6304,0.698947,-0.445447,-0.000136642,-0.321021,-0.0516117,0.885146,-0.407645,0.0908803,-0.780419,-0.532244,-0.500004,-0.128534,0.124461,0.649079,0.495924,0.129357,0.229942,-0.439036,0.167144,1.54764,0.162729,0.943552,-0.460637,-0.0887996,1.08604,0.710825,0.663903,0.50621,1.18782,0.145176,0.398224,-0.992656,-0.101131,-0.529987,-0.157117,0.0735665,0.360013,-0.0947653,0.399687,0.350694,0.686344,0.629891,1.74596,1.68749,1.10174,1.1669,0.753691,0.744952,0.301263,0.403723,0.444332,0.253641,0.365176,0.282107,0.171754,-0.0583241,-0.331085,-0.218657,-0.179753,0.259195,0.140963,0.0871071,-0.0456189,-0.0494996,-0.0619205,-0.107201,-0.287688,-0.232123,-0.464249,-0.122668,0.108982,-0.147184,-0.284393,-0.186549,-0.425577,-0.299798,-0.432735,-0.223822,-0.241296,-0.26146,-0.129395,-1.167,-0.00782657,-0.345696,-0.120408,-0.286036,-0.0678267,-0.0962865,-1.41772,0.294143,0.365089,0.157178,0.0790947,0.171876,-0.150319,-0.375542,-0.337135,-0.56472,-0.372979,-0.442331,-0.54125,-0.326755,-0.328365,-0.174947,-0.141143,-1.5159,0.243429,0.187547,0.109192,-0.241094,-0.278447,0.091774,-0.231418,-0.500218,-0.456278,-0.896951,-0.739972,-1.07323,-0.294328,-0.0534658,-0.112481,-0.041967,0.0792973,-0.0343485,0.00514825,0.490425,0.0880356
-43665.5,0.996445,0.0585468,6,63,0,1.00739,-1.17339,0.895345,-0.338115,-0.135981,-0.475743,0.156886,-0.875324,0.953677,-0.408796,-0.60157,1.06625,0.520008,0.2763,-0.510181,-0.321841,-0.219692,-0.307849,0.276402,0.554737,-0.392107,0.579983,-0.524591,0.877712,0.0873332,-0.312553,-0.787886,0.609385,-0.566584,0.394138,-0.432533,-0.212711,0.872837,-0.644544,-0.509881,0.0836411,-0.934981,-0.324047,-0.368311,0.424475,0.60919,0.465918,-0.0521939,-0.0540432,-0.596547,0.834306,1.02701,0.295667,0.764031,-0.631601,-0.122868,0.839205,0.808941,-0.0193454,0.41567,1.07242,-0.00685552,-0.045676,-1.20026,-0.695732,-0.639907,-0.218685,-0.159242,0.649348,0.25592,0.169228,-0.014822,0.584512,0.564088,1.63504,1.7285,1.26648,1.10493,1.0001,0.831078,0.481477,0.589257,0.556694,0.40877,0.558231,0.35859,0.259609,0.0449967,-0.108166,-0.0218014,-0.114721,0.376507,-0.0305886,0.0193804,0.0955225,0.0163531,-0.100684,-0.048751,-0.161625,-0.329692,-0.235564,-0.0188051,0.156006,0.0278322,-0.177284,-0.164346,-0.224374,-0.109689,-0.474892,-0.133035,-0.200337,-0.0970421,-0.39962,-0.93906,0.112911,-0.36699,-0.0275493,-0.150755,0.150261,0.157033,-1.14107,0.377316,0.468178,0.421073,0.12541,0.207301,0.0213403,-0.174746,-0.380222,-0.599768,-0.140131,-0.36403,-0.261931,-0.270248,-0.288537,-0.144267,-0.0326969,-1.512,0.342639,0.17866,0.0355332,-0.146711,-0.0710917,0.316439,-0.0810816,-0.458204,-0.266262,-0.81119,-0.600946,-0.953236,-0.21334,0.0918005,-0.142965,-0.155552,-0.0848611,-0.080332,0.0350498,0.607671,0.0647237
-43669.4,0.989358,0.0585468,6,63,0,1.0085,-1.24348,1.02494,-0.116196,1.04174,-0.396111,0.0728462,-0.844101,1.28284,-0.331314,-0.600132,0.0426843,0.597603,-0.0695837,-0.38571,-0.550294,0.38786,-0.243153,0.365034,-0.561377,-0.339251,0.503027,-0.338105,0.905406,-0.0972025,0.236482,-0.708927,0.674062,-0.565916,0.475834,-0.788356,-0.27471,1.24442,-0.705126,0.312733,-0.266769,-0.652041,-0.742263,-0.255987,0.655724,0.77708,0.400877,0.0792299,0.119704,-0.544373,1.15615,0.756914,0.617219,0.36645,-0.670522,-0.277844,0.782056,0.232856,0.871625,0.425706,1.25193,0.039952,0.150145,-1.18932,-0.320217,-0.55141,-0.15623,0.0153851,0.0929615,0.08336,0.340005,-0.239158,0.594622,0.554429,1.80152,1.73838,1.5544,1.1403,0.905804,0.939272,0.368414,0.460868,0.541448,0.419426,0.540845,0.347189,0.213254,0.039159,-0.370845,-0.113509,-0.133613,0.424467,0.153803,0.117458,0.120094,-0.0357551,-0.0657145,-0.0230849,-0.173577,-0.168128,-0.407952,-0.170104,0.216695,0.00861168,-0.0836903,-0.186911,-0.304676,-0.161193,-0.337593,-0.144498,-0.0782603,0.00472517,-0.325618,-0.957805,0.210703,-0.274972,-0.134237,-0.0940444,0.192662,0.128538,-1.12237,0.324272,0.461033,0.442713,0.221663,0.229079,-0.0616205,-0.300689,-0.366508,-0.456785,-0.0119349,-0.335844,-0.446912,-0.275299,-0.305425,-0.239126,-0.0584442,-1.56156,0.319308,0.214553,0.167245,-0.0511355,-0.191318,0.145425,-0.153979,-0.410426,-0.360698,-0.984623,-0.545653,-0.976095,-0.218291,0.000400406,-0.129751,-0.371598,0.101285,-0.00412439,-0.0641548,0.556489,0.324296
